Season,twaDeltaB,twaPrice,l2sr,podRate,maxNegativeTwaDeltaB,isNewMaxTwaDeltaB,Capacity_at_Smin_100,Capacity_at_Smin_200,Capacity_at_Smin_300,Capacity_at_Smin_400,Capacity_at_Smin_500,Capacity_at_Smin_600,Capacity_at_Smin_700,Capacity_at_Smin_800,Capacity_at_Smin_900,Capacity_at_Smin_1000
4123,-305922.632,0.789,0.152,333.577,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4124,-304731.135,0.789,0.152,333.603,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4125,-304338.537,0.79,0.152,333.635,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4126,-300796.891,0.792,0.153,333.673,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4127,-294850.946,0.796,0.154,333.715,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4128,-284817.704,0.803,0.155,333.762,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4129,-286537.24,0.802,0.155,333.813,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4130,-285702.552,0.803,0.155,333.871,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4131,-288979.421,0.8,0.155,333.933,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4132,-276436.588,0.808,0.155,334.002,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4133,-264502.221,0.816,0.157,334.07,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4134,-262516.015,0.817,0.157,334.144,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4135,-265363.639,0.814,0.156,334.221,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4136,-273315.777,0.809,0.155,334.304,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4137,-273105.023,0.809,0.155,334.396,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4138,-269530.83,0.812,0.155,334.493,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4139,-268325.395,0.813,0.156,334.592,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4140,-266865.362,0.813,0.156,334.697,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4141,-265851.776,0.814,0.156,334.806,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4142,-269663.636,0.812,0.155,334.92,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4143,-276043.09,0.807,0.154,335.041,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4144,-261705.936,0.815,0.155,335.171,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4145,-260336.727,0.816,0.154,335.298,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4146,-257745.902,0.817,0.154,335.43,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4147,-255054.739,0.819,0.155,335.565,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4148,-250945.456,0.822,0.156,335.702,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4149,-254387.183,0.82,0.155,335.843,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4150,-254643.237,0.82,0.155,335.992,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4151,-255648.8,0.819,0.155,336.144,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4152,-254673.197,0.82,0.155,336.303,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4153,-249042.39,0.824,0.156,336.465,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4154,-249594.592,0.823,0.156,336.628,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4155,-249213.095,0.824,0.156,336.798,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4156,-251943.456,0.822,0.156,336.972,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4157,-249790.76,0.823,0.156,337.152,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4158,-250890.781,0.822,0.156,337.174,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4159,-250499.518,0.823,0.156,337.174,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4160,-236600.992,0.832,0.158,337.299,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4161,-244573.168,0.827,0.157,337.423,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4162,-241748.109,0.829,0.157,337.554,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4163,-241144.882,0.829,0.157,337.69,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4164,-240577.789,0.829,0.157,337.829,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4165,-242434.021,0.828,0.157,337.974,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4166,-236348.198,0.832,0.158,338.123,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4167,-220135.548,0.842,0.157,338.266,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4168,-230018.713,0.835,0.156,338.411,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4169,-231724.4,0.833,0.156,338.568,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4170,-231987.552,0.833,0.156,338.729,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4171,-245072.318,0.824,0.153,338.895,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4172,-245417.182,0.824,0.153,339.077,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4173,-241419.92,0.827,0.154,339.263,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4174,-237826.233,0.829,0.155,339.447,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4175,-235877.48,0.831,0.155,339.636,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4176,-232828.034,0.833,0.155,339.826,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4177,-236817.117,0.83,0.155,340.02,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4178,-242162.331,0.826,0.154,340.029,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4179,-247250.667,0.822,0.153,340.038,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4180,-250823.322,0.82,0.152,340.047,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4181,-249762.896,0.821,0.153,340.057,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4182,-245583.839,0.824,0.153,340.066,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4183,-243338.12,0.825,0.154,340.075,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4184,-240470.545,0.827,0.154,340.116,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4185,-240442.826,0.827,0.154,340.125,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4186,-236017.26,0.83,0.155,340.143,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4187,-233840.087,0.832,0.155,340.165,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4188,-230215.996,0.835,0.156,340.191,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4189,-218226.402,0.842,0.156,340.222,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4190,-210739.684,0.847,0.157,340.254,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4191,-213308.278,0.845,0.156,340.291,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4192,-209651.1,0.848,0.157,340.332,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4193,-202071.558,0.853,0.158,340.332,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4194,-199439.973,0.855,0.159,340.352,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4195,-194191.991,0.859,0.16,340.376,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4196,-185551.795,0.865,0.161,340.403,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4197,-183736.139,0.866,0.161,340.433,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4198,-182606.722,0.867,0.162,340.465,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4199,-182416.997,0.867,0.162,340.502,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4200,-182174.379,0.867,0.162,340.542,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4201,-181876.73,0.867,0.161,340.562,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4202,-178114.165,0.87,0.162,340.587,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4203,-187398.284,0.863,0.16,340.614,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4204,-189832.947,0.861,0.16,340.647,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4205,-187557.054,0.863,0.16,340.683,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4206,-183446.931,0.866,0.161,340.723,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4207,-182031.786,0.867,0.161,340.762,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4208,-184588.331,0.865,0.161,340.785,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4209,-189564.468,0.862,0.16,340.812,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4210,-196366.12,0.857,0.159,340.844,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4211,-192559.891,0.86,0.159,340.88,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4212,-190290.132,0.861,0.16,340.92,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4213,-188281.651,0.863,0.16,340.938,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4214,-192073.171,0.86,0.159,340.961,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4215,-199707.897,0.854,0.158,340.988,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4216,-204033.099,0.851,0.158,341.019,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4217,-208503.857,0.848,0.157,341.056,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4218,-213188.073,0.845,0.157,341.095,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4219,-209661.096,0.848,0.157,341.114,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4220,-205998.332,0.851,0.158,341.136,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4221,-205971.557,0.851,0.158,341.162,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4222,-208291.918,0.849,0.157,341.193,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4223,-207252.279,0.849,0.158,341.227,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4224,-208996.234,0.848,0.157,341.265,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4225,-202638.796,0.853,0.158,341.304,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4226,-206735.235,0.85,0.158,341.324,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4227,-211333.128,0.847,0.157,341.348,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4228,-211390.098,0.847,0.157,341.377,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4229,-213756.087,0.845,0.156,341.41,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4230,-215686.372,0.843,0.156,341.447,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4231,-218071.971,0.842,0.156,341.486,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4232,-224031.181,0.837,0.155,341.505,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4233,-224135.058,0.837,0.155,341.528,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4234,-225083.455,0.837,0.155,341.556,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4235,-229351.223,0.833,0.154,341.588,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4236,-225645.345,0.836,0.154,341.625,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4237,-223329.151,0.838,0.155,341.666,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4238,-225070.666,0.837,0.155,341.71,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4239,-232924.759,0.831,0.153,341.759,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4240,-227381.556,0.835,0.154,341.811,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4241,-218434.688,0.842,0.156,341.839,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4242,-212507.136,0.846,0.157,341.871,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4243,-220614.355,0.84,0.155,341.906,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4244,-227312.437,0.835,0.154,341.947,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4245,-225708.259,0.836,0.155,341.986,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4246,-228268.617,0.834,0.154,342.007,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4247,-223659.532,0.838,0.155,342.033,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4248,-233441.778,0.831,0.153,342.063,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4249,-231508.71,0.832,0.154,342.099,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4250,-231023.102,0.832,0.154,342.139,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4251,-224474.067,0.837,0.155,342.177,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4252,-225277.916,0.836,0.155,342.195,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4253,-226218.034,0.836,0.154,342.218,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4254,-224155.806,0.837,0.155,342.245,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4255,-223932.465,0.837,0.155,342.276,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4256,-223730.115,0.838,0.155,342.311,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4257,-229587.651,0.833,0.154,342.35,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4258,-226522.062,0.835,0.154,342.365,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4259,-222072.0,0.839,0.155,342.384,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4260,-218859.108,0.841,0.156,342.407,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4261,-220719.848,0.84,0.155,342.434,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4262,-220940.267,0.84,0.155,342.466,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
4263,-223121.078,0.838,0.155,342.501,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
